"","date","ws","wd","rh","pres","solar","temp_mean","temp_max","temp_min","precip_sum","casos_total","poblacio_total","incidencia_1000","co","no","no2","nox","pm10","so2"
"16",2011-10-02,1.56041666666667,243.354166666667,64.8333333333333,1013.95208333333,214.958333333333,20.7291666666667,26,15.1,0,NA,NA,NA,NA,2.54,29.67,34.29,NA,NA
"17",2011-10-03,1.07083333333333,213.375,47.8125,1013.11666666667,205.270833333333,22.6791666666667,30.6,16.6,0,NA,NA,NA,NA,37.14,85.35,142.32,NA,NA
"18",2011-10-04,1.18125,219.75,47.3333333333333,1013.42291666667,200.125,22.3833333333333,29.8,17.4,0,NA,NA,NA,NA,44.12,86.38,153.33,NA,NA
"19",2011-10-05,1.73541666666667,165.9375,51.3541666666667,1011.95625,203.958333333333,22.8875,30.1,17.1,0,NA,NA,NA,NA,22.58,74.42,107.04,NA,NA
"20",2011-10-06,1.0875,222.9375,73.9375,1009.94166666667,187.479166666667,21.5395833333333,27.1,16.9,0,NA,NA,NA,NA,10.67,42.38,58.75,NA,NA
"21",2011-10-07,2.60208333333333,219.875,64.3125,1007.71041666667,96.4166666666667,19.6583333333333,22.9,16.6,0,NA,NA,NA,NA,5.38,35.08,43,NA,NA
"22",2011-10-08,2.60416666666667,200.1875,50.6458333333333,1010.30625,192.75,17.8895833333333,24.1,13.3,0,NA,NA,NA,NA,3.62,25.04,29.92,NA,NA
"23",2011-10-09,2.61875,272.479166666667,50.1666666666667,1012.42916666667,199.8125,18.8479166666667,25.3,13.7,0,NA,NA,NA,NA,3.17,21.17,26.33,NA,NA
"24",2011-10-10,1.86041666666667,236.791666666667,44.1041666666667,1013.78541666667,197.270833333333,22.5479166666667,29.5,16.7,0,NA,NA,NA,NA,13.13,41.88,62.52,NA,NA
"25",2011-10-11,1.10208333333333,225.104166666667,44.3333333333333,1012.24375,194.3125,22.6291666666667,29,16.8,0,NA,NA,NA,NA,65.13,70,170.04,NA,NA
"26",2011-10-12,0.952083333333333,200.291666666667,45.6875,1010.1375,193.9375,23.29375,32,17.8,0,NA,NA,NA,NA,61.17,71.88,164.67,NA,NA
"27",2011-10-13,1.69583333333333,146.125,67.9583333333333,1009.37291666667,164.395833333333,21.55625,27.3,17.1,0,NA,NA,NA,NA,25.25,56.62,93,NA,NA
"28",2011-10-14,2.1125,95.8541666666667,54.75,1010.61041666667,163.375,20.25625,25.7,15.9,0,NA,NA,NA,NA,9.08,36.67,51.21,NA,NA
"29",2011-10-15,2.42291666666667,101.291666666667,60.1666666666667,1013.76041666667,144.375,18.6375,22.2,16.7,0,NA,NA,NA,NA,2.54,24.5,27.62,NA,NA
"30",2011-10-16,1.43541666666667,253.4375,61.3541666666667,1013.9375,167.3125,18.8208333333333,23.3,15,0,NA,NA,NA,NA,2.12,24.46,28.04,NA,NA
"31",2011-10-17,1.61875,250,68.2916666666667,1013.02916666667,111.916666666667,18.775,23.5,14.8,0,NA,NA,NA,NA,6.42,41.12,51.17,NA,NA
"32",2011-10-18,2.4625,272.645833333333,60.375,1010.82083333333,174.5625,19.3229166666667,25.1,16,0,NA,NA,NA,NA,4.08,32.33,38.29,NA,NA
"33",2011-10-19,2.72291666666667,234.6875,67.9583333333333,1008.725,149.833333333333,18.98125,23.2,14.4,0,NA,NA,NA,NA,6.04,31,39.83,NA,NA
