"","date","ws","wd","rh","pres","solar","temp_mean","temp_max","temp_min","precip_sum","casos_total","poblacio_total","incidencia_1000","co","no","no2","nox","o3","pm10","pm2.5","so2","data"
"7292",1997-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35,46.38,71,NA,19.54,NA,NA,11,1997-02-24
"7293",1997-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44,61.79,70.71,NA,5.33,NA,NA,11,1997-02-25
"7294",1997-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,39.87,57.52,NA,10.12,NA,NA,11,1997-02-26
"7295",1997-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,33.54,56.96,NA,21.83,NA,NA,11,1997-02-27
"7296",1997-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,60.92,59.46,NA,11,NA,NA,11,1997-02-28
"7297",1997-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,35.5,54.38,NA,11.83,NA,NA,11,1997-03-01
"7298",1997-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,33.88,36.29,NA,18.71,NA,NA,11,1997-03-02
"7299",1997-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,144,82.96,NA,NA,NA,NA,11,1997-03-03
"7300",1997-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.22,148.42,98.25,NA,NA,NA,NA,11,1997-03-04
"7301",1997-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22,26.92,44.42,NA,NA,NA,NA,11,1997-03-05
"7302",1997-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19,98.83,82.96,NA,NA,NA,NA,11,1997-03-06
"7303",1997-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.32,130.88,65.62,NA,NA,NA,NA,11,1997-03-07
"7304",1997-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59,56,52.54,NA,NA,NA,NA,11,1997-03-08
"7305",1997-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52,43.79,51.58,NA,NA,NA,NA,11,1997-03-09
"7306",1997-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,100.09,72.87,NA,32.75,NA,NA,11,1997-03-10
"7307",1997-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,91.04,100.04,NA,23.39,NA,NA,NA,1997-03-11
"7308",1997-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,32.3,67.52,NA,32.65,NA,NA,NA,1997-03-12
"7309",1997-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06,120.83,113.17,NA,10.33,NA,NA,NA,1997-03-13
"7310",1997-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,59.61,83.39,NA,21.87,NA,NA,NA,1997-03-14
"7311",1997-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54,53.75,72.83,NA,16.17,NA,NA,NA,1997-03-15
"7312",1997-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47,48.46,59.88,NA,16.42,NA,NA,NA,1997-03-16
"7313",1997-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77,131.39,105.35,NA,6.61,NA,NA,NA,1997-03-17
"7314",1997-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12,91,82.83,NA,15.61,NA,NA,NA,1997-03-18
"7315",1997-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,60.09,56.17,NA,36.38,NA,NA,NA,1997-03-19
"7316",1997-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,26.7,45.48,NA,33.36,NA,NA,NA,1997-03-20
"7317",1997-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,46.17,51.88,NA,35.92,NA,NA,NA,1997-03-21
"7318",1997-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93,38.79,52.08,NA,31.58,NA,NA,NA,1997-03-22
"7319",1997-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08,19.96,53.54,NA,30.88,NA,NA,NA,1997-03-23
"7320",1997-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,49.18,66.59,NA,25.26,NA,NA,20.29,1997-03-24
"7321",1997-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,35.71,60.21,NA,19.88,NA,NA,NA,1997-03-25
"7322",1997-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,29.08,54.58,NA,20.42,NA,NA,NA,1997-03-26
"7323",1997-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,37.86,78.23,NA,12.96,NA,NA,NA,1997-03-27
"7324",1997-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,15.21,57.08,NA,26.08,NA,NA,NA,1997-03-28
"7325",1997-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,7.46,25.92,NA,28.25,NA,NA,NA,1997-03-29
"7326",1997-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,13.52,24.13,NA,30,NA,NA,NA,1997-03-30
"7327",1997-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,8.92,30.42,NA,23.12,NA,NA,NA,1997-03-31
"7328",1997-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45,73.39,73.83,NA,15.04,NA,NA,NA,1997-04-01
"7329",1997-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,62.96,72.46,NA,17.08,NA,NA,NA,1997-04-02
"7330",1997-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,112.23,110.36,NA,10.04,NA,NA,NA,1997-04-03
"7331",1997-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,43.42,71.04,NA,18.33,NA,NA,NA,1997-04-04
"7332",1997-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,20.92,53.33,NA,18.08,NA,NA,NA,1997-04-05
"7333",1997-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,33.36,70.95,NA,15.95,NA,NA,NA,1997-04-06
"7334",1997-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,42.85,58.7,NA,32.45,NA,NA,NA,1997-04-07
"7335",1997-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,6.04,22.3,NA,73.35,NA,NA,11,1997-04-08
"7336",1997-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,13.96,33.62,NA,69.29,NA,NA,16.5,1997-04-09
"7337",1997-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,28.13,43.3,NA,50.12,NA,NA,28.85,1997-04-10
"7338",1997-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,68.79,76.62,NA,20.17,NA,NA,11,1997-04-11
"7339",1997-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,31.71,56.75,NA,51.08,NA,NA,11,1997-04-12
"7340",1997-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,26.58,51.83,NA,40.58,NA,NA,11,1997-04-13
"7341",1997-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,33.74,36.35,NA,40.05,NA,NA,11,1997-04-14
"7342",1997-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13,58.58,67.83,NA,24.46,NA,NA,NA,1997-04-15
"7343",1997-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,42.91,59.3,NA,31.61,NA,NA,NA,1997-04-16
"7344",1997-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,18.75,43.42,NA,49.25,NA,NA,NA,1997-04-17
"7345",1997-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,6.82,29.18,NA,58.82,NA,NA,11,1997-04-18
"7346",1997-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,7.92,30.71,NA,62.54,NA,NA,11,1997-04-19
"7347",1997-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,6.17,20.75,NA,59.88,NA,NA,11,1997-04-20
"7348",1997-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,15.09,39.05,NA,63.65,NA,NA,11,1997-04-21
"7349",1997-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,16.5,40.32,NA,65.36,NA,NA,11,1997-04-22
"7350",1997-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,46.26,58.52,NA,54.39,NA,NA,11,1997-04-23
"7351",1997-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,56.12,68.5,NA,38.54,NA,NA,NA,1997-04-24
"7352",1997-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,17,50.12,NA,46.42,NA,NA,NA,1997-04-25
"7353",1997-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,15.33,52.67,NA,35.58,NA,NA,NA,1997-04-26
"7354",1997-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,6.96,28.96,NA,40.29,NA,NA,NA,1997-04-27
"7355",1997-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,49.22,49.22,NA,28.54,NA,NA,11,1997-04-28
"7356",1997-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,42.83,40.04,NA,21.12,NA,NA,11,1997-04-29
"7357",1997-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,41.79,56.33,NA,23.5,NA,NA,11,1997-04-30
"7358",1997-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,10.96,43.42,NA,30.38,NA,NA,11,1997-05-01
"7359",1997-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,35.54,63.25,NA,19.04,NA,NA,11,1997-05-02
"7360",1997-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,13.38,51.62,NA,29.04,NA,NA,11,1997-05-03
"7361",1997-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,9.46,44.25,NA,33.04,NA,NA,11,1997-05-04
"7362",1997-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,32.04,57.17,NA,27.7,NA,NA,11,1997-05-05
"7363",1997-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,9.21,32.38,NA,40.46,NA,NA,11,1997-05-06
"7364",1997-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,9.92,34.58,NA,31.71,NA,NA,3,1997-05-07
"7365",1997-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,11.67,35.17,NA,25.21,NA,NA,3,1997-05-08
"7366",1997-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,31.62,60.96,NA,28.5,NA,NA,3,1997-05-09
"7367",1997-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,18.71,34.29,NA,36.17,NA,NA,3,1997-05-10
"7368",1997-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,7.67,28.17,NA,29.92,NA,NA,3,1997-05-11
"7369",1997-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,33.25,44.08,NA,23.3,NA,NA,3,1997-05-12
"7370",1997-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,37.04,NA,NA,3,1997-05-13
"7371",1997-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,NA,70.27,NA,NA,3,1997-05-14
"7372",1997-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,NA,NA,NA,79.04,NA,NA,3,1997-05-15
"7373",1997-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,NA,NA,NA,43.83,NA,NA,3,1997-05-16
"7374",1997-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,NA,43,NA,NA,3,1997-05-17
"7375",1997-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,44.25,NA,NA,3,1997-05-18
"7376",1997-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,NA,NA,NA,41.5,NA,NA,3,1997-05-19
"7377",1997-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,NA,NA,NA,39.25,NA,NA,3,1997-05-20
"7378",1997-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.2,NA,49.36,NA,NA,3,1997-05-21
"7379",1997-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,48.75,NA,NA,48.08,NA,NA,3,1997-05-22
"7380",1997-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,NA,NA,NA,38.42,NA,NA,3,1997-05-23
"7381",1997-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,NA,NA,NA,41.71,NA,NA,3,1997-05-24
"7382",1997-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,62.79,NA,NA,3,1997-05-25
"7383",1997-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,NA,NA,NA,66.5,NA,NA,3,1997-05-26
"7384",1997-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,NA,NA,NA,45.92,NA,NA,3,1997-05-27
"7385",1997-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,6,52.17,NA,49.5,NA,NA,3,1997-05-28
"7386",1997-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,24.65,71.1,NA,60,NA,NA,NA,1997-05-29
"7387",1997-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13.5,53.04,NA,72.71,NA,NA,NA,1997-05-30
"7388",1997-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,24.42,60.38,NA,54.92,NA,NA,NA,1997-05-31
"7389",1997-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,6.12,39.67,NA,55.54,NA,NA,NA,1997-06-01
"7390",1997-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,11.43,34.57,NA,62.87,NA,NA,NA,1997-06-02
"7391",1997-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,22.3,34.13,NA,60.57,NA,NA,3,1997-06-03
"7392",1997-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,23.78,45.43,NA,33.91,NA,NA,3,1997-06-04
"7393",1997-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,15.67,34.05,NA,44.93,NA,NA,3,1997-06-05
"7394",1997-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,9.87,32.48,NA,48.74,NA,NA,3,1997-06-06
"7395",1997-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,21.88,45.58,NA,33.25,NA,NA,3,1997-06-07
"7396",1997-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,28.67,30.08,NA,49.83,NA,NA,3,1997-06-08
"7397",1997-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,37.09,33.22,NA,50.57,NA,NA,3,1997-06-09
"7398",1997-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,17.04,16.65,NA,43.42,NA,NA,3,1997-06-10
"7399",1997-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,18.04,47.71,NA,27.08,NA,NA,3,1997-06-11
"7400",1997-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,23.33,40.21,NA,38.42,NA,NA,3,1997-06-12
"7401",1997-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,22.67,46.96,NA,24.12,NA,NA,3,1997-06-13
"7402",1997-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,14.08,29.25,NA,37.42,NA,NA,3,1997-06-14
"7403",1997-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,12.38,35.62,NA,29.96,NA,NA,3,1997-06-15
"7404",1997-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,23.32,36.09,NA,35.87,NA,NA,3,1997-06-16
"7405",1997-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,15.92,26.21,NA,63.62,NA,NA,3,1997-06-17
"7406",1997-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,22.96,46.71,NA,44.83,NA,NA,3,1997-06-18
"7407",1997-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,20.17,38.42,NA,58.12,NA,NA,3,1997-06-19
"7408",1997-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,35.71,39.29,NA,31.46,NA,NA,3,1997-06-20
"7409",1997-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,29.62,37.25,NA,43.71,NA,NA,3,1997-06-21
"7410",1997-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,19.57,12.39,NA,44.33,NA,NA,3,1997-06-22
"7411",1997-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,31.56,28.11,NA,29.11,NA,NA,NA,1997-06-23
"7412",1997-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,13.67,35.5,NA,57.42,NA,NA,3,1997-06-25
"7413",1997-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,15.7,31.26,NA,42.5,NA,NA,3,1997-06-26
"7414",1997-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,38.09,59.57,NA,17.78,NA,NA,3,1997-06-27
"7415",1997-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,22.96,39.21,NA,25.29,NA,NA,NA,1997-06-28
"7416",1997-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,9.67,25.58,NA,41.04,NA,NA,NA,1997-06-29
"7417",1997-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,24.92,52.83,NA,33.58,NA,NA,3,1997-06-30
"7418",1997-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,22.91,28.43,NA,55.65,NA,NA,3,1997-07-01
"7419",1997-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,27.42,60.5,NA,25.21,NA,NA,NA,1997-07-02
"7420",1997-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,10.67,22.83,NA,33.29,NA,NA,NA,1997-07-03
"7421",1997-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,17.67,43.5,NA,29.46,NA,NA,NA,1997-07-04
"7422",1997-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,14.75,25.88,NA,35.17,NA,NA,NA,1997-07-05
"7423",1997-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,7.08,31.5,NA,38.88,NA,NA,NA,1997-07-06
"7424",1997-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,30.33,78.79,NA,29.58,NA,NA,NA,1997-07-07
"7425",1997-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,29.62,65.24,NA,41.39,NA,NA,3,1997-07-08
"7426",1997-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,32.38,63.17,NA,38.25,NA,NA,3,1997-07-09
"7427",1997-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,29.29,61.5,NA,31.25,NA,NA,3,1997-07-10
"7428",1997-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,20.12,38.25,NA,36.75,NA,NA,3,1997-07-11
"7429",1997-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.8,NA,NA,3,1997-07-14
"7430",1997-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,13,50.33,NA,54.7,NA,NA,3,1997-07-15
"7431",1997-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,8.07,28.07,NA,65.43,NA,NA,3,1997-07-16
"7432",1997-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,14.96,40.08,NA,65.71,NA,NA,3,1997-07-17
"7433",1997-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,15.67,25.62,NA,58.88,NA,NA,3,1997-07-18
"7434",1997-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,10.04,16.04,NA,62.08,NA,NA,3,1997-07-19
"7435",1997-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,15.5,33.58,NA,46.58,NA,NA,3,1997-07-20
"7436",1997-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,29.79,45.75,NA,42.04,NA,NA,3.62,1997-07-21
"7437",1997-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,28.92,37.08,NA,62.71,NA,NA,3.22,1997-07-22
"7438",1997-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,22.96,43.57,NA,67.39,NA,NA,3,1997-07-23
"7439",1997-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,11.46,53.75,NA,65.54,NA,NA,3,1997-07-24
"7440",1997-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,24.04,47.04,NA,45.33,NA,NA,3,1997-07-25
"7441",1997-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,22.17,41.62,NA,53.33,NA,NA,3,1997-07-26
"7442",1997-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,18.54,44.17,NA,30.67,NA,NA,3,1997-07-27
"7443",1997-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,27.22,39.61,NA,37.87,NA,NA,3.26,1997-07-28
"7444",1997-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,21.12,48.21,NA,37.08,NA,NA,3.12,1997-07-29
"7445",1997-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,19.21,61.04,NA,41.33,NA,NA,3,1997-07-30
"7446",1997-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,16.29,51.58,NA,55.62,NA,NA,3.3,1997-07-31
"7447",1997-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,6.79,28,NA,48.42,NA,NA,3,1997-08-01
"7448",1997-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,23.5,NA,NA,50.62,NA,NA,3,1997-08-02
"7449",1997-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,11.08,37.62,NA,47.96,NA,NA,3,1997-08-03
"7450",1997-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,15.38,39.58,NA,35.29,NA,NA,3,1997-08-04
"7451",1997-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,21.71,NA,NA,33.25,NA,NA,3,1997-08-05
"7452",1997-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,25.62,39.29,NA,28.79,NA,NA,3,1997-08-06
"7453",1997-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,16.04,32.67,NA,35.5,NA,NA,3.04,1997-08-07
"7454",1997-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,14.38,31.04,NA,26.75,NA,NA,3,1997-08-08
"7455",1997-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,18.83,29.71,NA,35.79,NA,NA,3.5,1997-08-09
"7456",1997-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,13.67,27.21,NA,34.79,NA,NA,3,1997-08-10
"7457",1997-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,12.54,28.67,NA,57.58,NA,NA,3,1997-08-11
"7458",1997-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,18.75,30.5,NA,50.29,NA,NA,3,1997-08-12
"7459",1997-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,21.71,41.08,NA,31.04,NA,NA,3,1997-08-13
"7460",1997-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,37.44,60.5,NA,21.96,NA,NA,3.11,1997-08-14
"7461",1997-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1997-08-15
"7462",1997-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31,6.5,19.18,NA,26.5,NA,NA,3,1997-08-20
