,date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,casos_total,poblacio_total,incidencia_1000,no,no2,nox,o3,pm10
138,2012-02-01,417.916.666.666.667,143.854.166.666.667,860.625,963.520.833.333.333,149.791.666.666.667,402.916.666.666.667,5.6,0.4,8.5,1441,809233,178.069.851.328.357,NA,NA,NA,NA,NA
139,2012-02-02,471.458.333.333.333,2.441.875,910.833.333.333.333,9.621.125,380.625,-0.6,0.3,-1.7,3.1,1203,697658,172.434.057.948.164,NA,NA,NA,NA,NA
140,2012-02-03,767.916.666.666.667,233.395.833.333.333,569.166.666.666.667,967.285.416.666.667,144.145.833.333.333,-173.958.333.333.333,0.4,-4.6,0,1225,657480,186.317.454.523.332,NA,NA,NA,NA,NA
141,2012-02-04,581.666.666.666.667,238.375,248.125,97.224.375,1.526.875,-93.125,3,-3.7,0,281,185417,151.550.289.347.794,NA,NA,NA,NA,NA
142,2012-02-05,586.041.666.666.667,231.729.166.666.667,441.458.333.333.333,972.595.833.333.333,58,208.333.333.333.333,3.1,-2.1,0,96,69660,137.812.230.835.487,NA,NA,NA,NA,NA
143,2012-02-06,5.6375,206.291.666.666.667,370.416.666.666.667,970.245.833.333.334,155,424.375,10.6,-0.6,0,2536,1281926,197.827.331.686.852,NA,NA,NA,NA,NA
144,2012-02-07,3.975,191.166.666.666.667,16,96.565.625,158.75,424.166.666.666.667,8.6,1.4,0,2017,1063775,189.607.764.799.887,NA,NA,NA,NA,NA
145,2012-02-08,648.541.666.666.667,307.791.666.666.667,200.625,97.166.875,1.154.375,135.416.666.666.667,4.8,-2.4,0,1845,1029534,179.207.291.842.717,NA,NA,NA,NA,NA
146,2012-02-09,112.166.666.666.667,315.166.666.666.667,41.125,974.433.333.333.333,159.270.833.333.333,211.458.333.333.333,7.4,-3,0,1815,992074,182.950.062.192.941,NA,NA,NA,NA,NA
147,2012-02-10,7.825,266.604.166.666.667,460.208.333.333.333,96.923.125,157.5,447.291.666.666.667,8.9,1.2,0,1664,906624,183.538.048.849.358,NA,NA,NA,NA,NA
148,2012-02-11,5.6875,233.833.333.333.333,324.166.666.666.667,968.208.333.333.334,165.541.666.666.667,2.3625,7.3,-1.3,0,348,244670,142.232.394.654.024,NA,NA,NA,NA,NA
149,2012-02-12,434.166.666.666.667,219.729.166.666.667,48.375,97.015.625,161.083.333.333.333,504.166.666.666.667,6.3,-3.2,0,197,129509,152.112.980.565.057,NA,NA,NA,NA,NA
150,2012-02-13,554.791.666.666.667,230.125,353.541.666.666.667,971.158.333.333.333,163.083.333.333.333,271.875,8.4,-1.8,0,3017,1459167,206.761.803.138.366,NA,NA,NA,NA,NA
151,2012-02-14,359.375,183.958.333.333.333,559.166.666.666.667,968.420.833.333.333,106.520.833.333.333,4.6625,8.5,1.9,0,2169,1118082,193.992.927.173.499,NA,NA,NA,NA,NA
152,2012-02-15,594.166.666.666.667,228.979.166.666.667,483.333.333.333.333,971.960.416.666.667,171,614.791.666.666.667,12.2,2.1,0,2094,1115618,187.698.656.708.658,NA,NA,NA,NA,NA
153,2012-02-16,484.791.666.666.667,197.770.833.333.333,520.416.666.666.667,970.941.666.666.667,1.709.375,850.416.666.666.667,14.5,4,0,1935,1086075,178.164.491.402.527,NA,NA,NA,NA,NA
154,2012-02-17,345.625,1.634.375,77.75,974.658.333.333.333,649.166.666.666.667,739.166.666.666.667,10.1,6,0,1854,1007891,183.948.462.680.984,NA,NA,NA,NA,NA
155,2012-02-18,554.583.333.333.333,265.875,607.708.333.333.333,971.997.916.666.667,170.375,767.916.666.666.667,12.4,4.2,0,406,277287,14.641.869.254.599,NA,NA,NA,NA,NA
156,2012-02-19,271.041.666.666.667,130.104.166.666.667,794.166.666.666.667,97.201.875,675.625,716.875,11.2,5,0,205,149234,137.368.160.070.761,NA,NA,NA,NA,NA
157,2012-02-20,403.125,211.291.666.666.667,530.625,974.858.333.333.333,179.854.166.666.667,645.625,12.6,2.3,0.1,2997,1507773,198.769.973.994.759,NA,NA,NA,NA,NA
158,2012-02-21,402.291.666.666.667,272.541.666.666.667,483.125,977.75,1.766.875,672.291.666.666.667,12.4,3,0,2173,1167470,186.128.979.759.651,NA,NA,NA,NA,NA
159,2012-02-22,544.166.666.666.667,274.395.833.333.333,281.875,976.675,1.825.625,939.375,13.8,5.9,0,2071,1160031,17.852.971.170.598,NA,NA,NA,NA,NA
160,2012-02-23,5.55,266.895.833.333.333,161.041.666.666.667,977.139.583.333.333,1.898.125,12.425,18,8.3,0,1976,1109376,17.811.814.930.195,NA,NA,NA,NA,NA
161,2012-02-24,229.375,2.185.625,29.875,977.754.166.666.667,175.395.833.333.333,12.875,17.4,9.7,0,1692,908728,186.194.328.776.047,NA,NA,NA,NA,NA
162,2012-02-25,445.833.333.333.333,252.125,332.083.333.333.333,973.035.416.666.667,168.25,130.708.333.333.333,16.3,10.7,0,340,249773,136.123.600.229.008,NA,NA,NA,NA,NA
163,2012-02-26,401.458.333.333.333,2.241.875,430.625,968.833.333.333.334,186.625,141.958.333.333.333,18.5,10,0,172,117776,146.039.940.225.513,NA,NA,NA,NA,NA
164,2012-02-27,499.166.666.666.667,238.770.833.333.333,735.833.333.333.333,973.904.166.666.667,129.125,983.541.666.666.667,13.1,7.9,0,2713,1448334,187.318.670.969.542,NA,NA,NA,NA,NA
165,2012-02-28,291.666.666.666.667,218.458.333.333.333,725.833.333.333.333,974.725,137,987.291.666.666.667,14.8,7.4,0,1971,1130090,174.410.887.628.419,NA,NA,NA,NA,NA
166,2012-02-29,375.833.333.333.333,220.666.666.666.667,498.125,97.336.875,192.583.333.333.333,126.229.166.666.667,15.6,9.2,0,1668,962123,173.366.606.972.289,NA,NA,NA,NA,NA
167,2012-03-01,323.541.666.666.667,236.125,43.625,974.614.583.333.334,1.924.375,136.166.666.666.667,16.8,10.7,0,1559,907779,1.717.378.348.695,NA,NA,NA,NA,NA
168,2012-03-02,461.041.666.666.667,2.440.625,589.583.333.333.333,976.660.416.666.666,204.25,108.958.333.333.333,15.9,8.3,0,1367,748282,182.685.137.421.453,NA,NA,NA,NA,NA
169,2012-03-03,4.575,200.958.333.333.333,713.333.333.333.333,976.216.666.666.667,160.875,106.729.166.666.667,13.8,8.3,0,243,168825,143.936.028.431.808,NA,NA,NA,NA,NA
170,2012-03-04,497.291.666.666.667,245.375,52.125,97.275.625,138.375,125.395.833.333.333,17.2,9.8,0.1,113,85565,132.063.343.656.869,NA,NA,NA,NA,NA
171,2012-03-05,630.208.333.333.334,2.021.875,532.083.333.333.333,97.340.625,216.25,930.416.666.666.667,15.4,6.4,0,2005,1094506,183.187.666.399.271,NA,NA,NA,NA,NA
172,2012-03-06,536.458.333.333.333,196.020.833.333.333,406.458.333.333.333,972.5,189.854.166.666.667,7.7,13.1,4.9,0,1372,797854,171.961.286.150.098,NA,NA,NA,NA,NA
173,2012-03-07,448.125,255.604.166.666.667,467.291.666.666.667,9.762.125,208.583.333.333.333,847.291.666.666.666,15.5,4.7,0,1417,821040,172.585.988.502.387,NA,NA,NA,NA,NA
174,2012-03-08,439.583.333.333.333,196.708.333.333.333,483.333.333.333.333,973.975,198.708.333.333.333,969.375,14.7,6.7,0,1140,657730,173.323.400.179.405,NA,NA,NA,NA,NA
175,2012-03-09,423.333.333.333.333,2.005.625,410.416.666.666.667,9.800.625,201.770.833.333.333,955.625,14.8,5.9,0,1169,673820,173.488.468.730.522,NA,NA,NA,NA,NA
176,2012-03-10,479.791.666.666.667,226.104.166.666.667,41.125,98.020.625,215.020.833.333.333,10.4625,16.8,7.4,0,250,184184,135.733.831.386.005,NA,NA,NA,NA,NA
177,2012-03-11,493.958.333.333.333,241.520.833.333.333,416.041.666.666.667,975.070.833.333.333,2.193.125,123.791.666.666.667,18.2,8.6,0,106,78537,134.968.231.534.181,NA,NA,NA,NA,NA
178,2012-03-12,520.208.333.333.333,272.354.166.666.667,40.25,975.164.583.333.333,221.166.666.666.667,136.895.833.333.333,18.6,8.3,0,1750,964213,181.495.167.561.524,NA,NA,NA,NA,NA
179,2012-03-13,356.666.666.666.667,217.604.166.666.667,399.583.333.333.333,975.585.416.666.667,2.244.375,149.083.333.333.333,19.4,12.4,0,1291,725053,178.055.949.013.382,NA,NA,NA,NA,NA
180,2012-03-14,197.708.333.333.333,168.75,364.583.333.333.333,977.229.166.666.667,224.125,159.666.666.666.667,21,12.6,0,1265,714820,176.967.628.214.096,NA,NA,NA,NA,NA
181,2012-03-15,1.5625,180.270.833.333.333,53.75,978.810.416.666.666,227.25,12.275,16.7,9.3,0,1162,670620,173.272.494.109.928,NA,NA,NA,NA,NA
182,2012-03-16,272.291.666.666.667,153.208.333.333.333,463.333.333.333.333,977.333.333.333.333,233.208.333.333.333,1.255.625,18.5,8.8,0,1012,598030,169.222.279.818.738,NA,NA,NA,NA,NA
183,2012-03-17,342.708.333.333.333,213.291.666.666.667,69.5,97.335.625,2.283.125,110.229.166.666.667,16.3,8.2,0,203,153606,132.156.295.978.022,NA,NA,NA,NA,NA
184,2012-03-18,276.458.333.333.333,2.188.125,548.541.666.666.667,972.229.166.666.667,237.104.166.666.667,120.208.333.333.333,17.4,8.2,0,109,79197,137.631.475.939.745,NA,NA,NA,NA,NA
185,2012-03-19,4.1125,197.895.833.333.333,570.833.333.333.333,978.554.166.666.667,209.416.666.666.667,906.666.666.666.667,15.2,5.6,0,1590,858821,185.137.531.569.442,NA,NA,NA,NA,NA
186,2012-03-20,6.825,672.291.666.666.667,524.791.666.666.667,97.834.375,195.229.166.666.667,9.3875,14.8,5.7,0.1,1200,671413,178.727.549.213.375,NA,NA,NA,NA,NA
187,2012-03-21,826.875,724.791.666.666.667,894.791.666.666.667,974.491.666.666.666,109.583.333.333.333,981.458.333.333.333,10.5,8.1,24,1036,631591,164.030.203.090.291,NA,NA,NA,NA,NA
188,2012-03-22,4.0375,235.875,82.75,97.408.125,116.208.333.333.333,907.291.666.666.667,12.6,6.8,11,1030,580958,177.293.367.162.514,NA,NA,NA,NA,NA
189,2012-03-23,220.625,158.041.666.666.667,645.416.666.666.667,974.762.499.999.999,2.443.125,110.666.666.666.667,15.8,7.4,0,948,529206,179.136.290.971.758,NA,NA,NA,NA,NA
190,2012-03-24,254.583.333.333.333,158.541.666.666.667,57.75,974.772.916.666.666,248.958.333.333.333,125.833.333.333.333,16.4,9.2,0,234,153578,152.365.573.194.077,NA,NA,NA,NA,NA
191,2012-03-25,351.041.666.666.667,182.125,398.958.333.333.333,975.666.666.666.667,253.645.833.333.333,158.854.166.666.667,19.9,13,0,141,108750,129.655.172.413.793,NA,NA,NA,NA,NA
192,2012-03-26,352.916.666.666.667,984.166.666.666.667,475.625,977.085.416.666.667,235.145.833.333.333,140.416.666.666.667,17.1,11.3,0,1442,769545,187.383.453.859.099,NA,NA,NA,NA,NA
193,2012-03-27,3.325,916.041.666.666.667,390.416.666.666.667,977.797.916.666.667,242.979.166.666.667,150.333.333.333.333,19.9,11.2,0,1200,685316,175.101.704.906.933,NA,NA,NA,NA,NA
194,2012-03-28,255.416.666.666.667,1.373.125,288.958.333.333.333,976.266.666.666.667,258.166.666.666.667,169.479.166.666.667,22.2,14,0,1109,613812,180.674.212.951.197,NA,NA,NA,NA,NA
195,2012-03-29,268.125,191.395.833.333.333,302.083.333.333.333,971.683.333.333.334,260.25,164.166.666.666.667,21.3,12.4,0,612,366718,166.885.726.907.324,NA,NA,NA,NA,NA
196,2012-03-30,485.625,263.041.666.666.667,308.333.333.333.333,965.729.166.666.667,264.416.666.666.667,183.354.166.666.667,23.7,14.3,0,964,533651,180.642.404.867.601,NA,NA,NA,NA,NA
197,2012-03-31,329.791.666.666.667,163.479.166.666.667,415.208.333.333.333,962.366.666.666.667,262.104.166.666.667,1.673.125,21.1,12.5,0,276,185506,14.878.224.963.074,NA,NA,NA,NA,NA
198,2012-04-01,343.541.666.666.667,2.276.875,42.25,960.491.666.666.667,2.644.375,159.145.833.333.333,20.1,12.8,0,133,103886,128.024.950.426.429,NA,NA,NA,NA,NA
199,2012-04-02,206.666.666.666.667,121.083.333.333.333,602.083.333.333.333,960.439.583.333.333,250.395.833.333.333,139.541.666.666.667,19.7,10.5,0,1297,678890,191.047.150.495.662,NA,NA,NA,NA,NA
200,2012-04-03,182.708.333.333.333,115.416.666.666.667,886.875,95.870.625,606.041.666.666.667,118.541.666.666.667,13.9,10.9,7.3,957,549402,174.189.391.374.622,NA,NA,NA,NA,NA
201,2012-04-04,302.708.333.333.333,101.958.333.333.333,92.5,958.370.833.333.333,473.958.333.333.333,103.208.333.333.333,11.6,9.3,41.3,791,455181,173.777.024.963.696,NA,NA,NA,NA,NA
202,2012-04-05,313.958.333.333.333,606.875,888.125,95.994.375,906.458.333.333.333,101.041.666.666.667,12.1,8.8,3.6,777,429933,180.725.834.025.302,NA,NA,NA,NA,NA
203,2012-04-06,306.041.666.666.667,194.75,835.625,959.875,932.291.666.666.667,9.9125,13,6.6,3,95,65459,145.129.012.053.346,NA,NA,NA,NA,NA
204,2012-04-07,461.875,266.333.333.333.333,562.708.333.333.333,960.054.166.666.666,251,9.8,14.2,6.2,0,200,138299,144.614.205.453.402,NA,NA,NA,NA,NA
205,2012-04-08,5.5375,197.979.166.666.667,636.875,963.602.083.333.333,289.520.833.333.333,112.083.333.333.333,18.6,7.6,0,129,92898,13.886.197.765.291,NA,NA,NA,NA,NA
206,2012-04-09,359.166.666.666.667,208.291.666.666.667,71.125,964.052.083.333.333,150.041.666.666.667,110.708.333.333.333,15.8,8.8,0,109,74338,146.627.565.982.405,NA,NA,NA,NA,NA
207,2012-04-10,289.583.333.333.333,229.625,74.75,955.825,138.875,116.583.333.333.333,16.4,7.8,0,1243,692207,179.570.561.985.071,NA,NA,NA,NA,NA
208,2012-04-11,394.791.666.666.667,263,50,95.829.375,284.5,114.645.833.333.333,17.1,6.1,0,972,571747,17.000.526.456.632,NA,NA,NA,NA,NA
209,2012-04-12,305.625,154.979.166.666.667,65.25,956.052.083.333.333,818.125,11.425,13.7,9.6,0.7,961,569447,168.760.218.246.825,NA,NA,NA,NA,NA
210,2012-04-13,416.458.333.333.333,205.729.166.666.667,708.541.666.666.667,954.452.083.333.333,1.989.375,1.009.375,15.2,7.4,0,854,508476,167.952.863.065.317,NA,NA,NA,NA,NA
211,2012-04-14,557.083.333.333.333,2.414.375,620.208.333.333.333,952.697.916.666.667,210.291.666.666.667,894.791.666.666.667,13.6,5.6,4.5,183,126077,145.149.392.831.365,NA,NA,NA,NA,NA
212,2012-04-15,550.416.666.666.667,234.979.166.666.667,648.125,955.410.416.666.667,169.895.833.333.333,843.958.333.333.333,13.6,5.6,3.1,69,46516,148.336.056.410.697,NA,NA,NA,NA,NA
213,2012-04-16,423.958.333.333.333,258.958.333.333.333,444.583.333.333.333,9.621.875,2.264.375,1.013.125,15.1,7.2,0,1221,680586,179.404.219.305.128,NA,NA,NA,NA,NA
214,2012-04-17,646.875,264.041.666.666.667,423.333.333.333.333,963.8,3.118.125,928.333.333.333.333,15,4.7,0,952,541592,17.577.807.648.562,NA,NA,NA,NA,NA
215,2012-04-18,269.375,1.643.125,643.541.666.666.667,955.616.666.666.666,103.375,104.916.666.666.667,12.8,8.2,0.4,961,544108,176.619.347.629.515,NA,NA,NA,NA,NA
216,2012-04-19,392.708.333.333.333,182.895.833.333.333,57.75,950.925,205.229.166.666.667,113.791.666.666.667,16.4,7.6,0,890,495974,179.444.890.256.344,NA,NA,NA,NA,NA
217,2012-04-20,4.4,238.395.833.333.333,50.875,957.316.666.666.667,267.770.833.333.333,12.3,17.6,6.8,0,813,420155,193.500.017.850.555,NA,NA,NA,NA,NA
218,2012-04-21,4.6,149.875,632.291.666.666.667,963.125,238.666.666.666.667,1.335.625,18.1,9.6,1.7,182,118196,153.981.522.217.334,NA,NA,NA,NA,NA
219,2012-04-22,262.708.333.333.333,145.791.666.666.667,809.583.333.333.333,966.775,100.104.166.666.667,104.479.166.666.667,13,9.1,0.1,100,81939,122.042.006.858.761,NA,NA,NA,NA,NA
220,2012-04-23,488.958.333.333.333,206.395.833.333.333,757.083.333.333.333,962.327.083.333.334,175.604.166.666.667,117.229.166.666.667,15.1,9.3,0,1272,658780,193.084.185.919.427,NA,NA,NA,NA,NA
221,2012-04-24,3.9875,1.990.625,472.083.333.333.333,96.139.375,301.270.833.333.333,117.604.166.666.667,17.5,7.4,0,1099,601885,182.593.020.261.346,NA,NA,NA,NA,NA
222,2012-04-25,6.675,222.791.666.666.667,796.458.333.333.333,961.052.083.333.333,212.895.833.333.333,119.479.166.666.667,15.8,8.9,0,965,541780,178.116.578.685.075,NA,NA,NA,NA,NA
223,2012-04-26,223.958.333.333.333,1.256.875,734.166.666.666.667,962.327.083.333.333,298,15,21.3,11.1,0.1,881,500407,176.056.689.854.458,NA,NA,NA,NA,NA
224,2012-04-27,585.625,73.625,645.208.333.333.333,9.634.625,109.708.333.333.333,1.558.125,17.7,13.3,0,862,460083,187.357.498.538.307,NA,NA,NA,NA,NA
225,2012-04-28,690.833.333.333.333,105.416.666.666.667,795.833.333.333.333,958.216.666.666.666,1.039.375,143.666.666.666.667,17.4,9.6,11.2,223,151100,1.475.843.812.045,NA,NA,NA,NA,NA
226,2012-04-29,4.0625,195.020.833.333.333,671.041.666.666.667,9.635.625,332.083.333.333.333,120.458.333.333.333,16.2,8.8,0,101,62225,162.314.182.402.571,NA,NA,NA,NA,NA
227,2012-04-30,605.416.666.666.667,2.144.375,743.541.666.666.667,963.477.083.333.333,252.541.666.666.667,11.15,15.1,8.9,11.8,1013,531437,190.615.256.370.934,NA,NA,NA,NA,NA
228,2012-05-01,302.291.666.666.667,2.190.625,620.208.333.333.333,967.779.166.666.667,331.208.333.333.333,129.666.666.666.667,17.4,9.8,0,100,75251,13.288.859.948.705,NA,NA,NA,NA,NA
229,2012-05-02,4.8625,233.083.333.333.333,53.25,968.485.416.666.667,336.229.166.666.667,135.979.166.666.667,18.6,10.9,0,1174,645912,181.758.505.802.648,NA,NA,NA,NA,NA
230,2012-05-03,472.916.666.666.667,248.604.166.666.667,622.291.666.666.667,965.097.916.666.667,333.458.333.333.333,136.875,17,10,0,958,515761,18.574.494.775.681,NA,NA,NA,NA,NA
231,2012-05-04,411.666.666.666.667,244.229.166.666.667,67.375,960.733.333.333.333,214.458.333.333.333,1.428.125,17.2,11.1,0,884,469387,188.330.737.749.448,NA,NA,NA,NA,NA
232,2012-05-05,477.083.333.333.333,252.083.333.333.333,512.708.333.333.333,96.050.625,2.895.625,157.229.166.666.667,20.2,13.3,0,174,129387,134.480.280.089.963,NA,NA,NA,NA,NA
233,2012-05-06,324.375,136.375,637.708.333.333.333,965.052.083.333.333,261.354.166.666.667,141.479.166.666.667,19.1,11.6,0.1,95,70278,135.177.438.174.109,NA,NA,NA,NA,NA
234,2012-05-07,434.583.333.333.333,237.291.666.666.667,57,970.152.083.333.334,312.875,155.083.333.333.333,19.3,11.3,0,1173,656815,178.589.100.431.628,NA,NA,NA,NA,NA
235,2012-05-08,391.666.666.666.667,227.083.333.333.333,527.083.333.333.333,968.735.416.666.667,2.464.375,178.541.666.666.667,23.1,13.2,0,1001,529531,189.035.202.849.314,NA,NA,NA,NA,NA
236,2012-05-09,137.083.333.333.333,153.270.833.333.333,67.375,971.470.833.333.333,315.770.833.333.333,166.395.833.333.333,21.2,13.7,0,786,459879,170.914.523.168.051,NA,NA,NA,NA,NA
237,2012-05-10,423.125,237.604.166.666.667,253.125,975.441.666.666.667,337.666.666.666.667,201.958.333.333.333,23.8,17.6,0,768,467363,164.326.230.360.555,NA,NA,NA,NA,NA
238,2012-05-11,599.583.333.333.333,244.895.833.333.333,304.375,976.777.083.333.333,341.25,215.854.166.666.667,25.2,18.8,0,675,365177,184.841.871.202.184,NA,NA,NA,NA,NA
239,2012-05-12,5.0375,203.604.166.666.667,404.375,975.583.333.333.333,311.854.166.666.667,224.208.333.333.333,27.5,19.7,0,148,105208,140.673.713.025.625,NA,NA,NA,NA,NA
240,2012-05-13,304.166.666.666.667,127.270.833.333.333,700.833.333.333.333,97.146.875,240.75,176.291.666.666.667,21.2,14.8,0.4,52,35116,148.080.646.998.519,NA,NA,NA,NA,NA
241,2012-05-14,4.8,227.229.166.666.667,607.916.666.666.667,9.684.125,3.358.125,162.833.333.333.333,18.9,14.2,0,1224,632298,193.579.609.614.454,NA,NA,NA,NA,NA
242,2012-05-15,319.583.333.333.333,184.979.166.666.667,61.875,968.958.333.333.334,317.208.333.333.333,165.333.333.333.333,21.8,13.9,0,864,478677,180.497.496.223.967,NA,NA,NA,NA,NA
243,2012-05-16,447.708.333.333.333,211.416.666.666.667,709.166.666.666.667,972.735.416.666.667,185.354.166.666.667,130.354.166.666.667,16.1,10.2,1.8,812,461450,175.967.060.353.234,NA,NA,NA,NA,NA
244,2012-05-17,378.541.666.666.667,237.75,806.875,968.502.083.333.333,109.854.166.666.667,131.604.166.666.667,16.6,11.2,0.3,777,446021,174.207.044.062.948,NA,NA,NA,NA,NA
245,2012-05-18,527.916.666.666.667,75,81.875,963.402.083.333.333,154.416.666.666.667,143.979.166.666.667,19,11.8,0,722,413006,17.481.586.223.929,NA,NA,NA,NA,NA
246,2012-05-19,407.291.666.666.667,136.375,76.375,959.920.833.333.333,1.568.125,146.291.666.666.667,18.3,11.5,0,171,116260,147.084.121.795.975,NA,NA,NA,NA,NA
247,2012-05-20,3.4375,231.104.166.666.667,83.5,95.683.125,121.416.666.666.667,125.354.166.666.667,16.5,9.3,33.2,107,78195,136.837.393.695.249,NA,NA,NA,NA,NA
248,2012-05-21,538.333.333.333.333,291.020.833.333.333,605.625,958.810.416.666.666,174.645.833.333.333,11.8625,16.9,7.8,0.3,1207,638416,189.061.677.652.189,NA,NA,NA,NA,NA
249,2012-05-22,567.916.666.666.666,290.895.833.333.333,472.916.666.666.667,96.574.375,195.041.666.666.667,158.020.833.333.333,20.7,10.5,0.5,896,492888,181.785.720.082.453,NA,NA,NA,NA,NA
250,2012-05-23,581.458.333.333.333,261.083.333.333.333,438.541.666.666.667,9.709.625,344.5,188.125,25.5,13.9,0,915,486632,188.027.092.340.824,NA,NA,NA,NA,NA
251,2012-05-24,255.208.333.333.333,209.583.333.333.333,36,97.141.875,346.125,2.006.875,22.7,17.1,0,786,427137,184.015.901.221.388,NA,NA,NA,NA,NA
252,2012-05-25,455.416.666.666.667,244.458.333.333.333,348.125,967.641.666.666.667,3.470.625,217.875,25.8,18,0,655,360717,181.582.792.050.278,NA,NA,NA,NA,NA
253,2012-05-26,479.375,237.770.833.333.333,622.916.666.666.667,967.739.583.333.333,281.541.666.666.667,1.826.875,21.7,15.8,0,163,112587,144.776.928.064.519,NA,NA,NA,NA,NA
254,2012-05-27,205.833.333.333.333,127.916.666.666.667,601.458.333.333.333,9.692.125,341.458.333.333.333,189.729.166.666.667,24.3,15.4,0,117,79200,147.727.272.727.273,NA,NA,NA,NA,NA
255,2012-05-28,297.708.333.333.333,1.521.875,507.916.666.666.667,968.220.833.333.334,297.333.333.333.333,204.208.333.333.333,26,16.1,0,157,101213,155.118.413.642.516,NA,NA,NA,NA,NA
256,2012-05-29,369.375,232.708.333.333.333,444.166.666.666.667,967.908.333.333.333,335.25,214.875,25.7,18.6,0,1085,554675,195.610.041.916.438,NA,NA,NA,NA,NA
257,2012-05-30,418.125,252.25,418.333.333.333.333,971.360.416.666.667,341.541.666.666.667,223.270.833.333.333,27.5,18.6,0,747,437115,17.089.324.319.687,NA,NA,NA,NA,NA
258,2012-05-31,406.041.666.666.667,247.958.333.333.333,358.333.333.333.333,972.225,3.354.375,226.833.333.333.333,26.8,19.6,0,784,440002,178.181.008.268.144,NA,NA,NA,NA,NA
259,2012-06-01,446.041.666.666.667,2.408.125,379.583.333.333.333,96.921.875,336.395.833.333.333,222.979.166.666.667,25.2,20.2,0,677,376993,179.578.931.173.788,NA,NA,NA,NA,NA
260,2012-06-02,546.041.666.666.667,239.083.333.333.333,335.208.333.333.333,966.645.833.333.334,339.458.333.333.333,2.296.875,25.8,20.5,0,161,121926,132.047.307.383.167,NA,NA,NA,NA,NA
261,2012-06-03,377.916.666.666.667,156.604.166.666.667,65.25,966.977.083.333.334,164.145.833.333.333,198.375,24.4,15.9,2.7,103,71839,1.433.761.605.813,NA,NA,NA,NA,NA
262,2012-06-04,441.041.666.666.667,201.416.666.666.667,776.875,968.775,203.416.666.666.667,1.749.375,20.7,15.3,0,989,496145,199.336.887.401.868,NA,NA,NA,NA,NA
263,2012-06-05,415.208.333.333.333,2.264.375,75.5,968.614.583.333.333,280.958.333.333.333,18.775,22.8,15.8,0.1,769,442912,173.623.654.360.234,NA,NA,NA,NA,NA
264,2012-06-06,357.916.666.666.667,171.125,788.541.666.666.667,964.254.166.666.667,276.291.666.666.667,200.625,25.3,17.3,0,740,428259,172.792.632.495.756,NA,NA,NA,NA,NA
265,2012-06-07,283.333.333.333.333,181.666.666.666.667,716.458.333.333.333,960.522.916.666.667,330.020.833.333.333,207.416.666.666.667,25.8,16.7,0,655,360402,181.741.499.769.702,NA,NA,NA,NA,NA
266,2012-06-08,394.791.666.666.667,203,688.958.333.333.333,964.364.583.333.333,221.041.666.666.667,196.145.833.333.333,22.4,17,0.2,612,343291,178.274.408.592.127,NA,NA,NA,NA,NA
267,2012-06-09,545.744.680.851.064,246.042.553.191.489,63.25,968.989.583.333.333,300.75,187.104.166.666.667,22.2,15.5,0,121,72945,165.878.401.535.403,NA,NA,NA,NA,NA
268,2012-06-10,434.583.333.333.333,1.824.375,675.833.333.333.333,964.972.916.666.667,217.729.166.666.667,20.25,24.3,17,0,72,49759,144.697.441.668.844,NA,NA,NA,NA,NA
269,2012-06-11,3.55,152.145.833.333.333,708.541.666.666.667,961.797.916.666.666,257.416.666.666.667,181.020.833.333.333,22.6,14.4,0,1001,521523,191.937.843.585.038,NA,NA,NA,NA,NA
270,2012-06-12,451.666.666.666.667,172.708.333.333.333,498.333.333.333.333,964.016.666.666.667,346.270.833.333.333,1.758.125,25.5,12.9,0,756,396685,190.579.427.001.273,NA,NA,NA,NA,NA
